0,0.10850798,0.030399557,0.06428057,0.12695199,0.02292394,0.04172625,0.037166595,0.18941353,0.105479114
1,0.40336177,0.17472112,0.19315298,0.45258477,0.2930621,0.1359261,0.17952405,0.04900345,0.01784918
1,0.4641925,0.23412558,0.3193185,0.43320417,0.2286344,0.25918025,0.10619692,0.034042943,0.00737202
1,0.3746613,0.24606544,0.54741275,0.30077052,0.21210746,0.27195632,0.18353036,0.22350278,0.005945916
0,0.082135014,0.03733942,0.043611713,0.038388655,0.049923062,0.15323788,0.08996022,0.23882012,0.63574535
1,0.32791525,0.22393641,0.3386685,0.23692961,0.17459695,0.4279395,0.18531045,0.13767818,0.005633148
1,0.18706721,0.14286748,0.37824607,0.14962797,0.07772798,0.3455405,0.08791471,0.09655821,0.111443594
1,0.2650772,0.15597625,0.12528186,0.24835907,0.07226227,0.53504086,0.07407607,0.14506307,0.112706736
1,0.090966485,0.04389281,0.0541989,0.06029063,0.044881064,0.13933888,0.0652473,0.04048126,0.084072806
0,0.15029745,0.107195675,0.30614838,0.075754,0.07569171,0.17305718,0.0323965,0.023382066,0.01696775
1,0.40332586,0.3375073,0.58523935,0.28357947,0.14583716,0.7072483,0.22071578,0.43084458,0.017056115
1,0.5687822,0.3829663,0.29416972,0.4630554,0.32238525,0.3671666,0.2813856,0.06519241,0.03380122
1,0.44503462,0.3299011,0.6746089,0.39525646,0.2293636,0.14534065,0.089654595,0.022348149,0.019459989
1,0.27560785,0.068650946,0.0702087,0.29377523,0.10755368,0.067860685,0.05311108,0.047308084,0.088151224
1,0.6686079,0.67387396,0.68892974,0.70199466,0.5271014,0.86016196,0.17938757,0.9401658,0.029142769
0,0.12934709,0.048930243,0.083163925,0.100010596,0.096992105,0.08757067,0.07651239,0.026519708,0.15227571
1,0.52011204,0.5322175,0.69707537,0.5683674,0.43478253,0.62693006,0.14489165,0.9254658,0.049070533
1,0.40338126,0.25245428,0.55621916,0.35506728,0.21933553,0.22027828,0.25373834,0.2235935,0.07942172
0,0.5876557,0.27239403,0.50985235,0.734651,0.17066777,0.24737376,0.12194699,0.5435861,0.007578992
0,0.103841916,0.047319833,0.056247905,0.098334104,0.02284116,0.14675283,0.040497694,0.033220716,0.018357676
0,0.047102146,0.020110497,0.035835817,0.013458744,0.034890372,0.03751686,0.035925962,0.033711173,0.25068852
0,0.08893069,0.03598577,0.045143016,0.054720394,0.05062694,0.10050384,0.0684802,0.026264876,0.22769813
0,0.07525788,0.027210003,0.054793317,0.055029087,0.051582515,0.05359959,0.06255071,0.4262435,0.1819083
0,0.03834475,0.014618075,0.029555274,0.018306157,0.016790234,0.050860874,0.025302878,0.036166783,0.06683289
0,0.038901545,0.011411225,0.028501242,0.024404323,0.011108954,0.025657443,0.013753853,0.15685178,0.34914222
0,0.045609094,0.012987046,0.024544127,0.019029321,0.021881998,0.03696466,0.063533045,0.08708237,0.44873896
0,0.0785793,0.025076093,0.047670573,0.04928109,0.029633526,0.050892208,0.021913806,0.057725,0.0766454
0,0.07581299,0.028220417,0.05288521,0.033975374,0.061556455,0.06949431,0.061545108,0.03286045,0.11031225
0,0.062510885,0.024436187,0.03498078,0.022905186,0.029221294,0.11391192,0.04186886,0.0557892,0.12151646
0,0.1530905,0.044178836,0.28425378,0.13623977,0.020278769,0.037942324,0.020251608,0.002636373,0.022536442
0,0.04014178,0.01242164,0.041279297,0.02022493,0.011942747,0.016999815,0.010697221,0.013791316,0.0424859
0,0.039439663,0.0167307,0.02962428,0.018652996,0.013727089,0.08856365,0.018064132,0.002402666,0.016001342
0,0.09363024,0.049045987,0.08932924,0.05471273,0.04600818,0.22705717,0.052904043,0.051262338,0.2694847
0,0.079684325,0.01693624,0.05187868,0.062563844,0.03322135,0.040017422,0.035473242,0.016944315,0.41073397
0,0.06841366,0.02829292,0.06339922,0.042585205,0.04655104,0.07541183,0.03927678,0.08224829,0.025386678
0,0.038774766,0.00735028,0.01226773,0.024770318,0.009402129,0.006265692,0.010957889,0.09559511,0.1627301
0,0.033276904,0.007137421,0.030255288,0.017126372,0.008751364,0.0127187,0.012611412,0.02858775,0.044276386
0,0.059652835,0.018899864,0.047901984,0.024863442,0.027379531,0.03699112,0.020697227,0.03915955,0.4497308
0,0.08764656,0.032830805,0.13286582,0.072735995,0.05438392,0.071065955,0.029222352,0.09523667,0.08477758
0,0.060501765,0.0154296,0.023110399,0.030750206,0.009794024,0.0382696,0.01816272,0.30194348,0.9340778
0,0.107311726,0.047677036,0.21662492,0.07273232,0.029607208,0.059116714,0.06887495,0.083136365,0.26209778
0,0.1134363,0.035469588,0.07024754,0.12797563,0.029513182,0.056974065,0.024402963,0.33822405,0.36871347
0,0.08490743,0.046551548,0.07116163,0.04885529,0.06224574,0.20462798,0.081904374,0.02831181,0.5848003
0,0.067494005,0.022722008,0.11012334,0.044906456,0.010310091,0.033005252,0.015418812,0.010516632,0.028291168
0,0.0558868,0.015607869,0.020469861,0.042423777,0.013874947,0.046724595,0.03246157,0.063317336,0.41196215
0,0.055879224,0.022788526,0.076483145,0.026283948,0.016852919,0.04526367,0.026136933,0.003224204,0.027571712
0,0.10687425,0.050883222,0.044498846,0.043251228,0.11575702,0.111552715,0.3156627,0.096062325,0.40287513
0,0.105396695,0.038277328,0.14857973,0.094416216,0.025286077,0.08640847,0.02072562,0.037130937,0.010732753
0,0.0782378,0.0416099,0.1660789,0.045251463,0.041539427,0.10013339,0.0767139,0.13011256,0.2907545
0,0.1758042,0.086961456,0.19058134,0.14433429,0.15341656,0.070570156,0.12944207,0.44226992,0.10331509
1,0.69542736,0.3842953,0.3851004,0.79418314,0.50099427,0.32202247,0.10822823,0.19637157,0.013749091
0,0.6242535,0.47119564,0.2018984,0.53434986,0.2438566,0.8763936,0.042417802,0.01941368,0.018908754
0,0.05621886,0.019060837,0.03271031,0.030758202,0.040231198,0.052460372,0.077186726,0.013201842,0.05681511
0,0.06993242,0.017083911,0.029692324,0.06615747,0.015280314,0.030857036,0.017618513,0.028718717,0.023514329
0,0.23284455,0.11270273,0.08763265,0.09802647,0.07645109,0.677713,0.20827852,0.585443,0.036769334
0,0.42298856,0.27507502,0.6350989,0.4375719,0.11624393,0.30366892,0.09371131,0.12675601,0.010420482
1,0.9089019,0.6848672,0.41546398,0.9481788,0.6222302,0.8763936,0.08183379,0.1469932,0.00514013
0,0.2684319,0.14033912,0.40120217,0.2695962,0.11015512,0.14161034,0.09022404,0.01086924,0.046482727
0,0.18112133,0.0750999,0.13377109,0.17323342,0.053284314,0.2431084,0.067707665,0.28170922,0.06469645
0,0.076360635,0.030916406,0.054344293,0.06029111,0.02739293,0.045070782,0.09182078,0.061025187,0.80199975
0,0.1183364,0.061445676,0.22850312,0.11006294,0.028317878,0.14731966,0.054199494,0.0970372,0.03429734
0,0.2258809,0.10608615,0.39776877,0.14634418,0.083858624,0.16256957,0.11891678,0.07033498,0.018114848
1,0.11788501,0.04325024,0.25335833,0.08847966,0.03271677,0.04282647,0.040263843,0.022374958,0.014831097
0,0.1035792,0.051980775,0.24514197,0.07692906,0.041901655,0.09138175,0.073329166,0.014732894,0.007036755
0,0.07804082,0.040815003,0.16987175,0.04346013,0.03686253,0.077383175,0.09396764,0.005846997,0.1327888
0,0.15043037,0.099489525,0.29716274,0.115706496,0.084987044,0.23837994,0.08280784,0.09615952,0.0765213
0,0.27871305,0.15410775,0.47235295,0.25988775,0.13658202,0.15948686,0.11999967,0.083384745,0.39971542
0,0.1533213,0.08854459,0.23713823,0.14920269,0.083090276,0.23747894,0.12012114,0.09536163,0.26922053
0,0.146985,0.053320456,0.28766593,0.12299386,0.05602088,0.06649098,0.050983544,0.019155296,0.047629513
0,0.15880919,0.077259086,0.29866007,0.13809918,0.06392457,0.24642152,0.051582567,0.041524433,0.033262435
0,0.16261412,0.07317619,0.24866252,0.15610336,0.052416548,0.1385534,0.062398095,0.03604984,0.019438084
0,0.66277915,0.43784955,0.74865896,0.71368307,0.21182147,0.21504177,0.112254575,0.062917195,0.036685605
0,0.15227526,0.08310339,0.2452499,0.1292104,0.07718895,0.1502812,0.08005052,0.18113013,0.69777566
0,0.08284493,0.029313313,0.12323736,0.06773387,0.037373573,0.05684733,0.039687302,0.09063937,0.7039815
0,0.027516438,0.010892382,0.017678153,0.011449344,0.015568613,0.05138313,0.028398154,0.16098557,0.25507462
1,0.10690409,0.051664148,0.1753224,0.10849698,0.038126975,0.050555177,0.050326157,0.107310005,0.22227971
0,0.7374837,0.5606265,0.5867892,0.78340393,0.6939151,0.20810342,0.778477,0.98813224,0.0087722
0,0.29992256,0.083352834,0.13030593,0.3545023,0.11397926,0.15621196,0.060130958,0.3023594,0.006014906
0,0.20861399,0.14891466,0.4047864,0.13576432,0.11055877,0.2656817,0.12543188,0.071400315,0.05935387
0,0.10850931,0.04438837,0.1102616,0.11137657,0.05130522,0.09252515,0.06647334,0.24276026,0.11422211
0,0.14071463,0.047854643,0.28337997,0.07459909,0.04001228,0.082723424,0.04208339,0.007749812,0.00509487
1,0.15297186,0.06386095,0.22561567,0.14030592,0.034013752,0.09896075,0.050501645,0.03252662,0.011528053
0,0.35381213,0.21087253,0.48579213,0.21202219,0.1436769,0.32601085,0.16310942,0.14738487,0.046875026
0,0.057044756,0.018462172,0.03531875,0.03311527,0.028686566,0.049104698,0.036090013,0.06646301,0.07813595
0,0.22612745,0.06997133,0.350773,0.19094774,0.038088936,0.06606134,0.041608196,0.22414163,0.037246533
0,0.48418602,0.24124159,0.34631336,0.5671404,0.19199847,0.30404875,0.08310163,0.15169448,0.004999642
0,0.5027463,0.28992575,0.743992,0.41594177,0.22893555,0.11803497,0.12158063,0.026204705,0.14025739
0,0.15750912,0.092790455,0.23455715,0.13105233,0.080483854,0.39765635,0.078881264,0.06390586,0.25125158
0,0.58614445,0.4066239,0.7618226,0.43766236,0.25646538,0.44571644,0.15219623,0.012948444,0.002686589
1,0.8840072,0.39632934,0.10877524,0.91808206,0.6163944,0.11550864,0.040907428,0.30460486,0.26357466
0,0.14025265,0.07898124,0.28747377,0.11012869,0.05691353,0.13640518,0.05964196,0.07590883,0.09616443
0,0.1515579,0.074683495,0.2368118,0.115732275,0.0587462,0.12821968,0.07332562,0.020230547,0.009225835
0,0.1299446,0.049061283,0.28857267,0.11447249,0.033358682,0.09881242,0.038083468,0.042178564,0.02368747
0,0.10624129,0.03740128,0.089669146,0.110905595,0.04447864,0.049984872,0.06160426,0.25386074,0.15947536
0,0.04405673,0.006917245,0.013725209,0.03003004,0.005829856,0.012222207,0.007639803,0.004280834,0.024720076
0,0.2472769,0.10114782,0.33002588,0.25443757,0.08888484,0.23730409,0.06811227,0.7377994,0.03247227
0,0.11102608,0.051521134,0.08662484,0.079260804,0.08162669,0.11818955,0.038978253,0.011286159,0.02393919
1,0.4463558,0.26971564,0.5786254,0.44752643,0.1313295,0.3244534,0.10696512,0.021814708,0.021411356
1,0.34737045,0.22775382,0.56571585,0.23783939,0.111090876,0.62353903,0.06918057,0.002509023,0.00680467
0,0.5182153,0.12347072,0.072661154,0.64185685,0.2008415,0.027415013,0.023205707,0.030716443,0.15711288
1,0.8606264,0.80025727,0.9430493,0.8453147,0.69309914,0.43295836,0.20175621,0.048189037,0.001795054
1,0.26782867,0.17096883,0.42175525,0.2207355,0.17504962,0.16548446,0.247412,0.088251375,0.006013955
0,0.5154597,0.38131592,0.5927927,0.50050235,0.17683558,0.60883754,0.046687856,0.020545594,0.007292049
0,0.5524692,0.28450698,0.72556233,0.57040054,0.24988334,0.15914287,0.11738984,0.032282274,0.017331773
1,0.3377839,0.23029852,0.5771577,0.23072639,0.08831645,0.2545347,0.048460472,0.003601907,0.003024641
0,0.07897338,0.03208713,0.1170613,0.062205203,0.023835013,0.06605785,0.032101918,0.007916722,0.0242263
